num,Type,version,FBR,FCR
14,BFG,release-0.12.0-rc2,1.932424759,1.957978421
15,BFG,release-0.12.1,1.932424759,1.957978421
16,BFG,release-0.13.0,1.563316298,1.570698467
17,BFG,release-0.13.0-rc0,1.563316298,1.570698467
18,BFG,release-0.14.0,1.095400341,1.101078932
19,BFG,release-0.14.0-rc0,1.095400341,1.101078932
20,BFG,release-0.15.0,0.686541738,0.689948893
21,BFG,release-0.15.0-rc0,0.686541738,0.689948893
22,BFG,release-0.15.0-rc1,0.686541738,0.689948893
23,BFG,release-0.16.0-rc0,0.3838728,0.387279955
24,BFG,release-0.2.0,5.767745599,6.113003975
25,BFG,release-0.2.0-rc0,5.767745599,6.113003975
26,BFG,release-0.2.0-rc1,5.767745599,6.113003975
27,BFG,release-0.4.0,5.441794435,5.756956275
28,BFG,release-0.4.0-rc0,5.441794435,5.756956275
29,BFG,release-0.5.0,5.431005111,5.746166951
30,BFG,release-0.6.0,4.998864282,5.310618966
31,BFG,release-0.7.0,4.578648495,4.695627484
32,BFG,release-0.8.0,3.981828507,4.06189665
33,BFG,release-0.8.1,3.981828507,4.06189665
34,BFG,release-0.8.1-rc0,3.981828507,4.06189665
35,BFG,release-0.9.0,3.32197615,3.379329926
36,BFG,release-0.9.0-rc0,3.32197615,3.379329926
37,BFG,release-0.9.0-rc1,3.32197615,3.379329926
38,BFG,release-0.9.1,3.32197615,3.379329926
39,BFG,release-0.9.1-rc0,3.32197615,3.379329926
40,BFG,release-0.9.2,3.32197615,3.379329926
41,BFG,release-0.9.2-rc0,3.32197615,3.379329926
42,BFG,release-0.9.2-rc1,0,0
