num,Type,version,FBR,FCR
100,SFG,release-2.6.1-RC0,2.515923567,12.6611385
101,SFG,release-2.6.1-RC1,2.515923567,12.65696373
102,SFG,release-2.6.3-RC0,2.508510638,12.65652952
103,SFG,release-2.6.3-RC0.1,2.508510638,12.65652952
104,SFG,release-2.6.3-RC1,0,0
0,AFG,release-0.1.0,1.1404408,1.308305317
1,AFG,release-0.10.1,1.1404408,1.308305317
2,AFG,release-0.11.0,1.1404408,1.308305317
3,AFG,release-0.11.1,1.1404408,1.308305317
4,AFG,release-0.12.1,1.1404408,1.308305317
5,AFG,release-0.12.3,1.1404408,1.308305317
6,AFG,release-0.13.0,1.1404408,1.308305317
7,AFG,release-0.14.0,1.1404408,1.308305317
8,AFG,release-0.14.3,1.1404408,1.308305317
9,AFG,release-0.14.4,1.1404408,1.308305317
10,AFG,release-0.15.0,1.1404408,1.308305317
11,AFG,release-0.15.1,1.1404408,1.308305317
12,AFG,release-0.15.3,1.1404408,1.308305317
13,AFG,release-0.16.1,1.1404408,1.308305317
14,AFG,release-0.16.2,1.1404408,1.308305317
15,AFG,release-0.17.0,1.1404408,1.308305317
16,AFG,release-0.17.1,1.1404408,1.308305317
17,AFG,release-0.18.0,1.1404408,1.308305317
18,AFG,release-0.18.1,1.1404408,1.308305317
19,AFG,release-0.18.2,1.1404408,1.308305317
20,AFG,release-0.18.3,1.1404408,1.308305317
21,AFG,release-0.19.1,1.1404408,1.308305317
22,AFG,release-0.19.2-rc0,1.1404408,1.308305317
23,AFG,release-0.2.0,1.1404408,1.308305317
24,AFG,release-0.2.1,1.1404408,1.308305317
25,AFG,release-0.20.1,1.1404408,1.308305317
26,AFG,release-0.20.1-rc0,1.1404408,1.308305317
27,AFG,release-0.20.1-rc1,1.1404408,1.308305317
28,AFG,release-0.20.2-rc1,1.1404408,1.308305317
29,AFG,release-0.20.2-rc2,1.1404408,1.308305317
30,AFG,release-0.20.2-rc3,1.1404408,1.308305317
31,AFG,release-0.20.2-rc4,1.1404408,1.308305317
32,AFG,release-0.20.204-rc1,1.140584915,1.308305317
33,AFG,release-0.20.204.0-rc0,1.140584915,1.308305317
34,AFG,release-0.20.204.0-rc3,1.140584915,1.308305317
35,AFG,release-0.20.205.0,1.140584915,1.308305317
36,AFG,release-0.20.205.0-rc2,1.140584915,1.308305317
37,AFG,release-0.20.3-rc0,1.1404408,1.308305317
38,AFG,release-0.22.0,1.1404408,1.308305317
39,AFG,release-0.22.0-rc0,1.1404408,1.308305317
40,AFG,release-0.23.0,0.993067591,1.273507608
41,AFG,release-0.23.0-rc0,0.993645292,1.273507608
42,AFG,release-0.23.0-rc1,0.993067591,1.273507608
43,AFG,release-0.23.0-rc2,0.993067591,1.273507608
44,AFG,release-0.23.1-rc0,0.971659919,1.273507608
45,AFG,release-0.23.1-rc1,0.971643519,1.273507608
46,AFG,release-0.23.10-rc0,0.900595238,1.273507608
47,AFG,release-0.23.11,0.89702381,1.273507608
48,AFG,release-0.23.11-rc0,0.89702381,1.273507608
49,AFG,release-0.23.3,0.928189911,1.273507608
50,AFG,release-0.23.3-rc0,0.928189911,1.273507608
51,AFG,release-0.23.4,0.926409496,1.273507608
52,AFG,release-0.23.5-rc0,0.922116528,1.273507608
53,AFG,release-0.23.6,0.918452381,1.273507608
54,AFG,release-0.23.6-rc0,0.918452381,1.273507608
55,AFG,release-0.23.6-rc1,0.918452381,1.273507608
56,AFG,release-0.23.7-rc0,0.905357143,1.273507608
57,AFG,release-0.23.8,0.904761905,1.273507608
58,AFG,release-0.23.8-rc0,0.904761905,1.273507608
59,AFG,release-0.23.9-rc0,0.904166667,1.273507608
60,AFG,release-0.3.1,1.1404408,1.308305317
61,AFG,release-0.3.2,1.1404408,1.308305317
62,AFG,release-0.6.1,1.1404408,1.308305317
63,AFG,release-0.6.2,1.1404408,1.308305317
64,AFG,release-0.8.0,1.1404408,1.308305317
65,AFG,release-0.9.2,1.1404408,1.308305317
66,AFG,release-1.0.0-rc2,1.140584915,1.308305317
67,AFG,release-1.0.0-rc3,1.140584915,1.308305317
68,AFG,release-1.0.1,1.140584915,1.308305317
69,AFG,release-1.0.2,1.140584915,1.308305317
70,AFG,release-1.0.2-rc1,1.140584915,1.308305317
71,AFG,release-1.0.2-rc2,1.140584915,1.308305317
72,AFG,release-1.0.3-rc0,1.140584915,1.308305317
73,AFG,release-1.0.3-rc1,1.140584915,1.308305317
74,AFG,release-1.0.4,1.140584915,1.308305317
75,AFG,release-1.0.4-rc0,1.140584915,1.308305317
76,AFG,release-1.1.0,1.140584915,1.308305317
77,AFG,release-1.1.0-rc1,1.140584915,1.308305317
78,AFG,release-1.1.0-rc2,1.140584915,1.308305317
79,AFG,release-1.1.1,1.140584915,1.308305317
80,AFG,release-1.1.2-rc5,1.140584915,1.308305317
81,AFG,release-1.2.0-rc0,1.140584915,1.308305317
