num,Type,version,FBR,FCR
38,AFG,cxf-2.7.14,0.592279855,1.046435845
39,AFG,cxf-2.7.17,0.57325228,1.046435845
40,AFG,cxf-2.7.4,0.708900524,1.046435845
41,AFG,cxf-2.7.6,0.677072121,1.046435845
42,AFG,cxf-2.7.7,0.663888889,1.046435845
43,AFG,cxf-2.7.8,0.651241535,1.046435845
44,AFG,cxf-2.7.9,0.635897436,1.046435845
45,AFG,cxf-3.0.0,0.604026846,0.964021844
46,AFG,cxf-3.0.0-milestone2,0.632081911,0.991914525
47,AFG,cxf-3.0.1,0.580128205,0.903482587
48,AFG,cxf-3.0.11,0.336585366,0.900366544
49,AFG,cxf-3.0.12,0.318333333,0.900366544
50,AFG,cxf-3.0.2,0.541525424,0.900366544
51,AFG,cxf-3.0.3,0.533031674,0.900366544
52,AFG,cxf-3.0.4,0.514563107,0.900366544
53,AFG,cxf-3.0.5,0.497844828,0.900366544
54,AFG,cxf-3.0.6,0.489795918,0.900366544
55,AFG,cxf-3.0.7,0.45074224,0.900366544
56,AFG,cxf-3.0.8,0.420757363,0.900366544
57,AFG,cxf-3.0.9,0.397101449,0.900366544
58,AFG,cxf-3.1.0,0.495412844,0.736864588
59,AFG,cxf-3.1.1,0.545331529,0.731084777
60,AFG,cxf-3.1.8,0.36199095,0.671137026
61,AFG,cxf-3.1.9,0,0
0,BFG,cxf-2.1,3.822410632,9.622364803
1,BFG,cxf-2.1.1,3.78208066,9.542621448
2,BFG,cxf-2.1.10,3.737396884,9.450733272
3,BFG,cxf-2.1.4,3.737396884,9.450733272
4,BFG,cxf-2.1.5,3.737396884,9.450733272
5,BFG,cxf-2.2,3.591659028,8.94431714
6,BFG,cxf-2.2.10,3.534601283,8.794683776
7,BFG,cxf-2.2.11,3.534601283,8.794683776
8,BFG,cxf-2.2.2,3.539184235,8.802933089
9,BFG,cxf-2.2.5,3.534601283,8.794683776
10,BFG,cxf-2.2.7,3.534601283,8.794683776
11,BFG,cxf-2.3.0,3.165215399,7.956691109
12,BFG,cxf-2.3.10,3.163382218,7.954628781
13,BFG,cxf-2.3.2,3.163382218,7.954628781
14,BFG,cxf-2.3.3,3.163382218,7.954628781
15,BFG,cxf-2.3.9,3.163382218,7.954628781
16,BFG,cxf-2.4.5,2.852428964,7.429193401
17,BFG,cxf-2.4.6,2.852428964,7.429193401
18,BFG,cxf-2.4.7,2.852428964,7.429193401
19,BFG,cxf-2.4.8,2.852428964,7.429193401
20,BFG,cxf-2.4.9,2.852428964,7.429193401
21,BFG,cxf-2.5.0,2.65467461,7.086159487
22,BFG,cxf-2.5.2,2.554766269,6.686067828
23,BFG,cxf-2.5.3,2.574472961,6.933547204
24,BFG,cxf-2.5.4,2.574472961,6.933547204
25,BFG,cxf-2.5.7,2.574472961,6.933547204
26,BFG,cxf-2.5.8,2.574472961,6.933547204
27,BFG,cxf-2.5.9,2.574472961,6.933547204
28,BFG,cxf-2.6.1,2.301329056,6.228001833
29,BFG,cxf-2.6.11,2.287580202,6.197296059
30,BFG,cxf-2.6.12,2.287580202,6.197296059
31,BFG,cxf-2.6.14,2.287580202,6.197296059
32,BFG,cxf-2.6.15,2.287580202,6.197296059
33,BFG,cxf-2.6.16,2.287580202,6.197296059
34,BFG,cxf-2.6.7,2.287580202,6.197296059
35,BFG,cxf-2.7.1,2.054537122,5.720210816
36,BFG,cxf-2.7.10,2.026351971,5.66888176
