num,Type,version,FBR,FCR
38,AFG,release-1.7.1-rc0,0.571428571,0.512765957
39,AFG,release-1.7.2,0.536986301,0.496688742
40,AFG,release-1.7.2-rc0,0.536986301,0.496688742
41,AFG,release-1.7.3,0.493150685,0.46
42,AFG,release-1.7.3-rc0,0.493150685,0.46
43,AFG,release-1.7.3-rc1,0.493150685,0.46
44,AFG,release-1.7.3-rc2,0.493150685,0.46
45,AFG,release-1.7.4,0.429752066,0.409610984
46,AFG,release-1.7.4-rc0,0.429752066,0.411899314
47,AFG,release-1.7.4-rc1,0.432506887,0.411899314
48,AFG,release-1.7.4-rc2,0.429752066,0.409610984
49,AFG,release-1.7.5,0.351123596,0.349168646
50,AFG,release-1.7.5-rc0,0.351123596,0.349168646
51,AFG,release-1.7.6,0.295977011,0.29950495
52,AFG,release-1.7.6-rc0,0.295977011,0.29950495
53,AFG,release-1.7.7,0.234104046,0.242346939
54,AFG,release-1.7.7-rc0,0.234104046,0.242346939
55,AFG,release-1.8.0,0.114551084,0.145400593
56,AFG,release-1.8.0-rc0,0.134556575,0.158823529
57,AFG,release-1.8.0-rc1,0.12345679,0.145400593
58,AFG,release-1.8.0-rc2,0.12345679,0.145400593
59,AFG,release-1.8.0-rc3,0.114551084,0.145400593
60,AFG,release-1.8.1,0.685714286,0.145400593
61,AFG,release-1.8.1-rc0,0.685714286,0.145400593
62,AFG,release-1.8.1-rc1,0.685714286,0.638297872
63,AFG,release-1.8.2-rc1,0.75,0.145400593
64,AFG,release-1.8.2-rc1,0,0
0,BFG,release-1.0.0,4.343483557,4.457978076
1,BFG,release-1.2.0,4.096224117,4.209500609
2,BFG,release-1.3.0,3.624847747,3.724725944
3,BFG,release-1.3.1,3.607795371,3.707673569
4,BFG,release-1.3.2,3.604141291,3.704019488
5,BFG,release-1.3.3,3.604141291,3.704019488
6,BFG,release-1.3.3-rc0,3.604141291,3.704019488
7,BFG,release-1.3.3-rc1,3.604141291,3.704019488
8,BFG,release-1.4.0,3.343483557,3.438489647
